genres,item_name,tags,item_id
"['Simulation', 'Strategy']",Homeworld Remastered Collection,"['Space', 'Strategy', 'RTS', 'Sci-fi', 'Classic', 'Great Soundtrack', 'Story Rich', 'Remake', 'Atmospheric', 'Multiplayer', 'Simulation', 'Tactical', 'Singleplayer', 'Moddable', 'Action', '4X', 'Adventure', 'Female Protagonist', 'Futuristic', 'Survival']",244160
"['Casual', 'Indie', 'Sports']",TableTop Cricket,"['Sports', 'Indie', 'Casual']",349530
"['Simulation', 'Strategy']",Expansion - Europa Universalis IV: El Dorado,"['Strategy', 'Simulation', 'Grand Strategy']",338160
"['Simulation', 'Strategy']","Europa Universalis IV: Guns, Drums and Steel Volume 2 Music Pack","['Strategy', 'Simulation']",338162
"['Adventure', 'Casual']",Night Mysteries: The Amphora Prisoner,"['Casual', 'Adventure', 'Hidden Object']",348870
"['Adventure', 'Casual']",Time Mysteries: Inheritance - Remastered,"['Casual', 'Hidden Object', 'Adventure', 'Female Protagonist', 'Mystery', 'Puzzle', 'Point & Click', 'Singleplayer', 'Story Rich', 'Family Friendly', 'Atmospheric', '2D', 'Great Soundtrack', 'Indie', 'Fantasy', 'Horror']",350010
['Action'],NeXus: One Core,"['Action', 'Arcade', 'Local Co-Op', 'Score Attack', ""Shoot 'Em Up"", 'Sci-fi', 'Indie', 'Music']",341080
"['Casual', 'Simulation', 'Strategy']",MOAI: Build Your Dream,"['Casual', 'Strategy', 'Simulation', 'Adventure', 'Indie', 'Relaxing', 'Atmospheric', 'Cute']",338980
"['Action', 'Adventure', 'Indie']",Never Alone: Original Soundtrack,"['Action', 'Adventure', 'Indie']",351740
"['Action', 'RPG']",PAYDAY 2: The Butcher's AK/CAR Mod Pack,"['Action', 'RPG', 'FPS']",351890
"['Adventure', 'RPG', 'Strategy']",Agarest 2 - Bundle #1,"['Strategy', 'Adventure', 'RPG']",343420
['Action'],DRAGON BALL XENOVERSE,"['Anime', 'Fighting', 'Action', 'Multiplayer', 'Character Customization', 'Co-op', 'Adventure', 'Singleplayer', 'Online Co-Op', 'RPG', 'Third Person', 'Fantasy', 'Dragons', ""Beat 'em up"", 'Controller', 'Open World', 'Action RPG', 'Funny', 'Fast-Paced', 'Local Co-Op']",323470
['Action'],DYNASTY WARRIORS® 8 Empires,"['Action', 'Hack and Slash', 'Character Customization', 'Strategy', 'RPG', 'Historical', 'Third Person', 'Great Soundtrack', ""Beat 'em up"", 'Anime', 'Singleplayer', 'Local Co-Op']",322520
['Action'],"DW8E: Edit Parts - Face, Hair &amp; Accessary Pack",['Action'],348680
['Action'],DW8E: Special Costume Pack 1,['Action'],349930
['Action'],DW8E: Special Costume Pack 2,['Action'],349931
['Action'],DW8E: Old Costume Pack 1,['Action'],349932
['Action'],DW8E: Old Costume Pack 2,['Action'],349933
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cars - “Good Times Roll”,"['Casual', 'Simulation']",342782
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cars - “Just What I Needed”,"['Casual', 'Simulation']",342780
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cars - “You’re All I’ve Got Tonight”,"['Casual', 'Simulation']",342783
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cars - “Let’s Go”,"['Casual', 'Simulation']",342781
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cars - “Bye Bye Love”,"['Casual', 'Simulation']",342784
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cars Song Pack,"['Casual', 'Simulation']",342785
"['Action', 'Adventure']",Shiftlings,"['Action', 'Adventure', 'Co-op', 'Puzzle-Platformer', 'Puzzle', 'Platformer', 'Comedy']",310810
['Action'],Call of Duty®: Advanced Warfare - Havoc,"['Action', 'Zombies', 'FPS', 'Multiplayer', 'Shooter', 'Co-op']",318791
['Adventure'],White Night,"['Adventure', 'Horror', 'Noir', 'Singleplayer', 'Puzzle', 'Survival Horror', 'Indie', 'Survival']",301560
"['Action', 'Indie']",Tallowmere,"['Action', 'Indie', 'Violent', 'Gore', 'Pixel Graphics', 'Rogue-lite', '4 Player Local', 'Platformer', 'Perma Death', 'Local Co-Op', 'Procedural Generation', 'Replay Value', 'Rogue-like', 'Singleplayer', '2D', 'Loot', 'Dungeon Crawler', 'Score Attack', 'Controller', 'Hack and Slash']",340520
"['Indie', 'Early Access']",Damnation City of Death,"['Early Access', 'Indie', 'Survival', 'Open World', 'Crafting', 'Multiplayer', 'Co-op', 'Online Co-Op']",346800
"['Adventure', 'Casual', 'Indie', 'RPG']",Mighty Dungeons,"['RPG', 'Indie', 'Casual', 'Adventure']",349550
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS (Heroes In the Sky),"['Free to Play', 'Action', 'Multiplayer', 'Flight', 'Strategy', 'Casual', 'Simulation', 'RPG', 'World War II', 'Massively Multiplayer', 'Arcade', 'Singleplayer']",342570
"['Action', 'Casual', 'RPG', 'Simulation', 'Strategy']",HIS - Blueprint Pack,"['Strategy', 'Action', 'Casual', 'Simulation', 'RPG']",353930
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - Rare Flight Pack,"['Strategy', 'Action', 'RPG', 'Casual', 'Simulation', 'Free to Play']",353740
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - Extend  Pack,"['Strategy', 'Action', 'RPG', 'Casual', 'Simulation', 'Free to Play']",353741
"['Action', 'Adventure']",RER2 Episode Two: Contemplation,"['Adventure', 'Action', 'Survival Horror', 'Horror']",319810
"['Indie', 'Simulation', 'Strategy']",Marble Age,"['Strategy', 'Simulation', 'Indie', 'Historical', 'City Builder', 'Turn-Based Strategy', 'Singleplayer', 'Building', '2D', 'Difficult', 'Education', 'Casual']",346810
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - Battle Pack,"['Strategy', 'Action', 'RPG', 'Casual', 'Simulation', 'Free to Play']",353742
"['Indie', 'RPG', 'Strategy']",Talisman: Digital Edition - Season Pass,"['Strategy', 'RPG', 'Indie']",258817
"['Indie', 'RPG', 'Strategy']",Talisman - Character Pack #9 - Shape Shifter,"['Strategy', 'RPG', 'Indie']",267778
"['Action', 'Indie', 'Strategy', 'Early Access']",Pixel: ru²,"['Early Access', 'Strategy', 'Action', 'Indie', 'Puzzle', 'Great Soundtrack', '2D', 'Silent Protagonist', 'Competitive', 'Shooter', 'Platformer', 'Puzzle-Platformer', 'Education', 'Difficult', 'Pixel Graphics']",351170
"['Action', 'Indie', 'Strategy']",Pixel: ru² Demo,"['Strategy', 'Action', 'Indie']",351270
['Indie'],Pixel: ru² | Soundtrack,['Indie'],351280
"['Action', 'Indie']",ARMED SEVEN,"['Action', 'Indie', ""Shoot 'Em Up"", 'Mechs', '2D']",349690
['RPG'],The I of the Dragon,"['RPG', 'Dragons', 'Singleplayer']",279720
"['Action', 'RPG']",PAYDAY 2: The OVERKILL Pack,"['Action', 'Heist', 'FPS', 'RPG', 'Co-op', 'Stealth', 'Multiplayer', 'Shooter', 'First-Person']",348090
"['Adventure', 'Indie', 'Simulation']",This War of Mine - War Child Charity DLC,"['Indie', 'Simulation', 'Adventure', 'Survival']",348040
"['Adventure', 'Casual', 'Indie']",Shelter 2,"['Survival', 'Open World', 'Adventure', 'Simulation', 'Cute', 'Atmospheric', 'Indie', 'Singleplayer', 'Great Soundtrack', 'Female Protagonist', 'Casual', 'Realistic', 'Exploration', 'Story Rich', 'Relaxing', 'Family Friendly', 'Action', 'Third Person', 'Walking Simulator']",275100
"['Adventure', 'Casual', 'Indie']",Frankenstein: Master of Death,"['Hidden Object', 'Casual', 'Adventure', 'Indie', 'Puzzle', 'Point & Click', 'Horror']",347430
"['Adventure', 'Casual']",The Fool,"['Adventure', 'Casual', 'Hidden Object']",334490
"['Adventure', 'Indie']",Pneuma: Breath of Life - Soundtrack,"['Adventure', 'Indie']",349050
"['Adventure', 'Indie', 'RPG']",After Reset RPG Demo,"['RPG', 'Adventure', 'Indie']",355320
"['Adventure', 'Casual']",Night Mysteries: The Amphora Prisoner - Official Soundtrack,"['Adventure', 'Casual']",355300
"['Action', 'Adventure']",Assassin’s Creed® Rogue - Time Saver: Activities Pack,"['Action', 'Adventure']",339031
"['Indie', 'Racing', 'Simulation', 'Sports']",Assetto Corsa - Dream Pack 1,"['Simulation', 'Racing', 'Sports', 'Indie']",347990
"['Adventure', 'Indie', 'RPG']",The Albino Hunter,"['RPG', 'Indie', 'Adventure', 'RPGMaker', 'JRPG', 'Casual', 'Point & Click']",355520
"['Action', 'Adventure']",Assassin’s Creed® Rogue - Time Saver: Resource Pack,"['Action', 'Adventure']",339033
"['Action', 'Casual', 'Strategy']",HIS - [P-38J] Lightning R.Bong Pack,"['Action', 'Casual', 'Strategy']",352680
"['Adventure', 'Indie', 'RPG']",Starship Traveller,"['Indie', 'Adventure', 'RPG', 'Choose Your Own Adventure', 'Space', 'Sci-fi']",348180
"['Adventure', 'Casual', 'Indie']",Drizzlepath,"['Casual', 'Indie', 'Adventure', 'Walking Simulator', 'Atmospheric', 'Exploration', 'Relaxing', 'Singleplayer', 'First-Person', 'Great Soundtrack', 'Horror']",355760
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer']",TDP4:Team Battle,"['Free to Play', 'Action', '2D', 'Adventure', 'Shooter', 'Massively Multiplayer', 'Multiplayer']",340540
['Simulation'],Train Simulator: MRCE BR 185.5 Loco Add-On,"['Simulation', 'Realistic', 'Trains', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Family Friendly', 'TrackIR']",277758
"['Simulation', 'Strategy', 'Early Access']",Automation - The Car Company Tycoon Game,"['Early Access', 'Simulation', 'Management', 'Building', 'Strategy', 'Sandbox']",293760
['Strategy'],Sid Meier's Starships,"['Strategy', 'Space', 'Sci-fi', 'Turn-Based Strategy', 'Singleplayer', 'Tactical', 'Casual', '4X', 'Turn-Based']",282210
['Strategy'],Spirit of War,"['Strategy', 'World War I', 'Turn-Based Strategy']",352190
['Action'],Call of Duty®: Advanced Warfare - Championship Premium Personalization Pack,['Action'],343600
['Simulation'],FSX: Steam Edition - Piper PA-28RT-201 Arrow IV Add-On,['Simulation'],353620
"['Adventure', 'RPG', 'Strategy']",Agarest 2 - Bundle #3,"['Strategy', 'Adventure', 'RPG']",343940
"['Adventure', 'Indie']",Bermuda,"['Indie', 'Adventure', 'Visual Novel', 'Anime', 'Puzzle-Platformer', 'Sci-fi']",337630
"['Action', 'Adventure', 'Indie', 'RPG']",Oceanhorn: Monster of Uncharted Seas,"['Adventure', 'RPG', 'Action', 'Indie', 'Puzzle', 'Fantasy', 'Singleplayer', 'Action-Adventure', 'Open World', 'Great Soundtrack']",339200
"['Adventure', 'Indie']",Bermuda Demo,"['Adventure', 'Indie']",337640
"['Action', 'Casual', 'Indie']",Battletank LOBA,"['Action', 'Indie', 'Casual']",337730
"['Adventure', 'Indie', 'RPG']",StarCrawlers Soundtrack,"['Adventure', 'RPG', 'Indie']",352021
"['Action', 'Adventure', 'Indie']",Woolfe - The Red Hood Diaries,"['Action', 'Female Protagonist', 'Indie', 'Platformer', 'Adventure', '3D Platformer', 'Side Scroller', 'Singleplayer', 'Short', 'Steampunk']",281940
"['Indie', 'RPG', 'Strategy']",Enemy,"['Strategy', 'RPG', 'Indie', 'Rogue-like', 'Turn-Based Tactics', 'Turn-Based', 'Voxel']",339570
"['Casual', 'Simulation']",Rocksmith® 2014 – Stiff Little Fingers - “Alternative Ulster”,"['Casual', 'Simulation']",342791
"['Casual', 'Simulation']",Rocksmith® 2014 – The Cranberries - “Zombie”,"['Casual', 'Simulation']",342790
"['Casual', 'Simulation']",Rocksmith® 2014 – Dropkick Murphys - “I’m Shipping Up to Boston”,"['Casual', 'Simulation']",342792
"['Adventure', 'Indie', 'RPG']",Spellbind,"['Adventure', 'Indie', 'RPG']",353600
"['Casual', 'Simulation']",Rocksmith® 2014 – Villagers - “Becoming a Jackal”,"['Casual', 'Simulation']",342794
['Indie'],Eron,"['Indie', 'Platformer', 'Pixel Graphics']",356880
"['Casual', 'Simulation']",Rocksmith® 2014 – Flogging Molly - “Drunken Lullabies”,"['Casual', 'Simulation']",342793
"['Adventure', 'Indie']",Three Fourths Home: Extended Edition - Art Book &amp; Soundtrack,"['Adventure', 'Indie']",357240
"['Action', 'Adventure']",Dead Rising 2 - Psychopath Skills Pack,"['Action', 'Adventure']",353051
['Indie'],Glorkian Warrior: The Trials Of Glork,"['Indie', 'Platformer', ""Shoot 'Em Up"", 'Retro', 'Action', 'Great Soundtrack']",341120
"['Action', 'Free to Play', 'RPG']",Modular Combat,"['Free to Play', 'Multiplayer', 'Action', 'Mod', 'FPS', 'Shooter', 'Zombies', 'RPG', 'First-Person', 'Open World', 'Co-op', 'Online Co-Op', 'PvP', 'Sandbox', 'Singleplayer', 'Survival', 'Comedy', 'MMORPG', 'Futuristic', 'Funny']",349480
"['Action', 'Indie', 'RPG']",Trapped Dead: Lockdown,"['RPG', 'Action', 'Indie', 'Zombies']",305500
"['Action', 'Adventure', 'Indie']",Incognito,"['Action', 'Adventure', 'Indie', 'RTS', 'Space', 'FPS', 'Sci-fi']",348530
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",Factions: Origins of Malu,"['Early Access', 'Action', 'Adventure', 'Indie', 'Strategy', 'Casual', 'Massively Multiplayer', 'MMORPG', 'Sandbox', 'Competitive']",339530
"['Adventure', 'Indie', 'RPG']",Official Guide - Millennium,"['Adventure', 'RPG', 'Indie']",306100
['Simulation'],World of Subways 4 – New York Line 7,"['Simulation', 'Trains', 'Singleplayer']",343070
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Russian Paint Jobs Pack,"['Simulation', 'Indie']",347213
"['Casual', 'Strategy']",12 Labours of Hercules,"['Casual', 'Strategy', 'Singleplayer', 'Resource Management', 'Mythology', '2D', 'Indie', 'Management', 'Puzzle']",342580
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",Time Tracer's DLC Package,"['Free to Play', 'Adventure', 'RPG', 'Massively Multiplayer', 'Casual', 'Action']",357660
"['Action', 'Free to Play', 'Indie']",Walkover,"['Free to Play', 'Action', 'Indie', 'Multiplayer', 'Aliens', 'Survival']",348700
"['Action', 'Casual', 'Indie']",Exowar,"['Indie', 'Action', 'Casual', 'Top-Down Shooter']",358610
"['Action', 'Indie']",Dungeon Highway,"['Indie', 'Action', 'Fantasy', 'Third Person', 'Pixel Graphics', 'Gore', 'Blood', 'Procedural Generation']",353340
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",Axis Game Factory's AGFPRO - Voxel Sculpt DLC,"['Animation & Modeling', 'Education', 'Software Training', 'Design & Illustration', 'Utilities']",352111
"['Action', 'Adventure']",Blade Kitten: Soundtrack + Remixes,"['Action', 'Adventure']",357171
['Simulation'],3d Bridges,"['Simulation', 'Building', 'Physics', 'Indie', 'Sandbox']",358700
"['Action', 'Adventure']",Blade Kitten: Comic Pack - Dirty Angels,"['Action', 'Adventure']",357170
['Simulation'],Hospital Manager,"['Simulation', 'Management']",348290
['Strategy'],Total War: ATTILA - Celts Culture Pack,['Strategy'],343461
['Strategy'],Etherium,"['Sci-fi', 'Strategy', 'RTS', 'Multiplayer', 'Space', '4X', 'Singleplayer', 'Action']",245370
"['Simulation', 'Strategy']",The Corporate Machine,"['Simulation', 'Strategy', 'Management', 'Economy', 'RTS', 'Trading', 'Singleplayer', 'Competitive', 'Multiplayer', 'Indie']",351080
"['Racing', 'Simulation']",Aquadelic GT,"['Racing', 'Simulation']",321450
"['Action', 'Adventure', 'Indie']",Red Lake,"['Indie', 'Action', 'Adventure', 'Horror', 'Shooter']",357290
"['Indie', 'Strategy']",Band of Drones,"['Indie', 'Strategy', 'Turn-Based Tactics']",356710
"['Indie', 'Simulation', 'Strategy']",Influent DLC - Suomi [Learn Finnish],"['Strategy', 'Simulation', 'Indie']",338372
"['Adventure', 'RPG', 'Strategy', 'Early Access']",FLAMBERGE,"['Early Access', 'RPG', 'Strategy', 'Adventure', 'Turn-Based Tactics', 'Tactical RPG', 'Indie', 'Tactical', 'Pixel Graphics', 'Party-Based RPG', 'Turn-Based Combat', 'Great Soundtrack', 'Turn-Based', 'Fantasy', 'Strategy RPG', 'Turn-Based Strategy']",355420
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - [Avatar] XF5U Pack,"['Strategy', 'Action', 'RPG', 'Casual', 'Simulation', 'Free to Play']",356123
"['Action', 'Free to Play', 'Massively Multiplayer']",TDP5 Arena 3D,"['Free to Play', 'Action', 'Massively Multiplayer', 'Shooter', 'Open World', 'Multiplayer', 'First-Person', 'Co-op', 'Survival']",355070
"['Casual', 'Indie', 'RPG', 'Simulation']",1931: Scheherazade at the Library of Pergamum,"['Simulation', 'RPG', 'Indie', 'Visual Novel', 'Casual', 'Female Protagonist', 'Otome', 'Singleplayer', 'Dating Sim', 'Anime', 'Romance']",334850
['Simulation'],Train Simulator: Grand Central Class 180 'Adelante' DMU Add-On,"['Simulation', 'Open World', 'Sandbox', 'Realistic', 'Family Friendly', 'Physics', 'Trains', 'TrackIR', 'Atmospheric']",277763
"['Indie', 'RPG', 'Strategy']",Ironcast,"['Strategy', 'Indie', 'Match 3', 'RPG', 'Steampunk', 'Mechs', 'Puzzle', 'Rogue-lite', 'Perma Death', 'Singleplayer', 'Casual', 'Rogue-like']",327670
"['Action', 'Adventure', 'Indie']",Spirits of Xanadu,"['Adventure', 'Indie', 'Action', 'First-Person', 'Horror', 'Atmospheric', 'Mystery', 'Female Protagonist', 'Puzzle', 'Psychological Horror', 'Story Rich', 'Sci-fi', 'Space', 'FPS']",312230
"['Casual', 'Strategy']",Claws &amp; Feathers,"['Casual', 'Strategy', 'Match 3', 'Puzzle', 'Adventure']",354310
"['Action', 'Adventure']",Resident Evil 5 - UNTOLD STORIES BUNDLE,"['Action', 'Adventure', 'Horror', 'Zombies', 'Co-op', 'Third-Person Shooter']",352000
"['Free to Play', 'Massively Multiplayer', 'RPG']",ArcheAge,"['Massively Multiplayer', 'Free to Play', 'MMORPG', 'RPG', 'Open World', 'Sandbox', 'Fantasy', 'Adventure', 'PvP', 'Multiplayer', 'PvE', 'Action', 'Pirates', 'Exploration', 'Crafting', 'Walking Simulator', 'Nudity', 'Third Person', 'Co-op', 'Gambling']",304030
"['RPG', 'Simulation', 'Strategy']",Tropico 5 - Supervillain,"['Strategy', 'Simulation', 'RPG']",306399
"['Adventure', 'Casual']",Grim Legends 2: Song of the Dark Swan,"['Hidden Object', 'Adventure', 'Casual', 'Female Protagonist', 'Point & Click', 'Mystery', 'Fantasy', 'Puzzle', 'Singleplayer', 'Family Friendly', 'Great Soundtrack', 'Atmospheric', 'Story Rich', 'Indie', '2D']",279800
"['Adventure', 'Casual', 'Indie']",Voices from the Sea - Plus,"['Indie', 'Casual', 'Adventure']",356440
"['Action', 'RPG']",PAYDAY 2: The Butcher's BBQ Pack,"['Action', 'RPG', 'Shooter', 'Heist', 'FPS', 'Co-op', 'First-Person', 'Stealth', 'Crime', 'Multiplayer']",358150
"['Adventure', 'RPG', 'Strategy']",Agarest 2 - Bundle #5,"['Strategy', 'Adventure', 'RPG']",343423
"['Simulation', 'Strategy']",Arms Dealer,"['Strategy', 'Simulation']",325630
"['Action', 'Indie']",Venusian Vengeance,"['Action', 'Indie', 'Pixel Graphics', 'Retro', '2D', 'Top-Down', ""Shoot 'Em Up"", 'Difficult', 'Fast-Paced', 'Ninja', 'Arcade']",351240
"['Adventure', 'Indie']",The Moment of Silence,"['Adventure', 'Indie', 'Point & Click']",339840
"['Adventure', 'Indie']",An Octave Higher,"['Visual Novel', 'Indie', 'Adventure', 'Anime', 'Singleplayer', 'Story Rich', 'Female Protagonist', 'Casual', 'Fantasy', 'Surreal', '2D', 'Atmospheric', 'Cute', 'Great Soundtrack', 'Soundtrack']",352780
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Pixel Puzzles 2: Anime,"['Anime', 'Casual', 'Indie', 'Simulation', 'Puzzle', 'Strategy', 'Action', '2D']",350810
['Utilities'],TyranoBuilder Visual Novel Studio,"['Game Development', 'Visual Novel', 'Software', 'Utilities', 'Anime']",345370
"['Racing', 'Simulation', 'Sports']",RIDE,"['Racing', 'Simulation', 'Sports', 'Multiplayer', 'Singleplayer', 'Driving']",345660
"['Action', 'Adventure', 'Indie', 'RPG']",//SNOWFLAKE TATTOO//,"['Adventure', 'RPG', 'Indie', 'Action']",355430
"['Indie', 'RPG', 'Strategy']",Age of Fear 2: The Chaos Lord GOLD,"['RPG', 'Indie', 'Strategy', 'Turn-Based', 'Singleplayer', 'Dark Fantasy', 'Turn-Based Combat', 'Fantasy', 'Story Rich', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Tactical RPG', 'Strategy RPG', 'Tactical', 'Great Soundtrack', 'Rogue-like', 'Difficult', 'Perma Death', 'CRPG', 'Replay Value']",341150
"['Indie', 'Strategy']",Star Ruler 2,"['Strategy', '4X', 'Space', 'Sci-fi', 'RTS', 'Indie', 'Multiplayer']",282590
"['Action', 'Indie']",Keebles,"['Indie', 'Action', 'Physics', 'Building', '2D', 'Singleplayer']",347040
"['Casual', 'Indie']",Jones On Fire Soundtrack,"['Indie', 'Casual']",350260
"['Action', 'Casual', 'Indie', 'Racing']",Jones On Fire,"['Indie', 'Casual', 'Racing', 'Action', 'Family Friendly', 'Cute', '3D Platformer', 'Runner', 'Female Protagonist']",270810
"['Action', 'Free to Play', 'Indie']",Fortress Forever,"['Free to Play', 'Action', 'Indie', 'FPS', 'Multiplayer', 'Mod', 'Team-Based', 'First-Person', 'Class-Based', 'Shooter', 'Fast-Paced', 'Remake', 'Classic']",253530
"['Casual', 'RPG']",Deadly Sin,"['RPG', 'Casual', 'RPGMaker', 'Female Protagonist']",354730
"['Casual', 'Indie', 'Strategy']",Unium,"['Casual', 'Indie', 'Strategy', 'Puzzle', 'Minimalist']",357600
"['Racing', 'Simulation', 'Sports']",RIDE: Yamaha Historical Bikes,"['Simulation', 'Racing', 'Sports']",347450
"['Action', 'Adventure', 'Free to Play']",Half-Life 2: Update,"['FPS', 'Adventure', 'Sci-fi', 'Shooter', 'Free to Play', 'Silent Protagonist', 'First-Person', 'Mod', 'Singleplayer', 'Action', 'Aliens', 'Atmospheric', 'Physics', 'Dystopian', 'Multiplayer', 'Classic', 'Horror', 'Story Rich', 'Puzzle', 'Great Soundtrack']",290930
['Adventure'],Princess Evangile All Ages Version,"['Anime', 'Visual Novel', 'Adventure', 'Dating Sim', 'Nudity', 'Romance', 'Cute', 'Singleplayer']",344630
"['Action', 'Adventure', 'Indie']",A Pixel Story Original Soundtrack,"['Action', 'Adventure', 'Indie']",357440
"['Action', 'Adventure', 'Indie']",A Pixel Story,"['Indie', 'Action', 'Adventure', 'Platformer', 'Pixel Graphics', 'Puzzle-Platformer']",339460
"['Action', 'Indie']",Attack of the Labyrinth +,"['Action', 'Indie', 'Arcade', 'Dungeon Crawler']",357830
['Audio Production'],MAGIX Music Maker Hip Hop Edition 6,['Audio Production'],356940
['Action'],Pre-purchase Reward Set,['Action'],352150
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters,"['Fighting', 'Female Protagonist', 'Action', 'Anime', 'Mature', 'Ninja', 'Multiplayer', 'Arcade', 'Physics', 'Sexual Content', 'Singleplayer', 'Cute', ""Beat 'em up"", 'Great Soundtrack', 'Local Multiplayer', 'Competitive', 'Free to Play', 'Fast-Paced', 'Moddable', 'Adventure']",311730
['Action'],Fun Theme Set,['Action'],358140
['Action'],Halloween + Debut Costume Set,"['Action', 'Fighting']",358141
"['Casual', 'Free to Play', 'Indie']",AdVenture Capitalist,"['Free to Play', 'Clicker', 'Capitalism', 'Casual', 'Singleplayer', 'Indie', 'Management', 'Simulation', 'Point & Click', '2D', 'Funny', 'Adventure', 'Touch-Friendly', 'Strategy', 'Real-Time', 'Comedy', 'Memes', 'Family Friendly', 'Great Soundtrack', 'Sandbox']",346900
"['Indie', 'RPG', 'Simulation']",The Spatials,"['Simulation', 'RPG', 'Indie', 'Management', 'Space', 'Base Building', 'Singleplayer']",346420
"['Action', 'Indie', 'Strategy']",Bloodsports.TV,"['Action', 'Indie', 'Strategy', 'Co-op', 'MOBA']",336420
['Strategy'],Locust - Expansion Pack,['Strategy'],351930
"['RPG', 'Strategy', 'Early Access']",KeeperRL,"['Early Access', 'Strategy', 'Base Building', 'RPG', 'Rogue-like', 'Fantasy', 'Villain Protagonist', 'Indie', '2D', 'Singleplayer', 'Pixel Graphics', 'Sandbox']",329970
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap - “Tonight I’m Gonna Rock You Tonight”,"['Casual', 'Simulation']",342801
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap - “Stonehenge”,"['Casual', 'Simulation']",342803
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap - “Gimme Some Money”,"['Casual', 'Simulation']",342804
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap - “Big Bottom”,"['Casual', 'Simulation']",342802
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap - “Sex Farm”,"['Casual', 'Simulation']",342805
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap Song Pack,"['Casual', 'Simulation']",342806
"['Indie', 'Strategy']",BattleLore: Command,"['Strategy', 'Indie', 'Board Game', 'Hex Grid']",348400
"['Action', 'Indie']",Paperbound,"['Indie', 'Action', '2D', 'Local Multiplayer']",339690
['Racing'],Trials Fusion - After the Incident,['Racing'],355770
"['Action', 'Adventure', 'Indie', 'Early Access']",The District,"['Early Access', 'Indie', 'Survival', 'Adventure', 'Action', 'Open World', 'Walking Simulator', 'FPS']",357770
"['Adventure', 'Casual', 'Indie']",15 Days,"['Adventure', 'Casual', 'Indie', 'Point & Click']",342990
"['Adventure', 'Indie']",Hare In The Hat,"['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",359810
"['Action', 'Strategy']",The Defenders: The Second Wave,"['Action', 'Strategy']",351400
"['Adventure', 'Indie', 'Simulation']",Make it indie!,"['Indie', 'Simulation', 'Adventure', 'Interactive Fiction']",357900
"['Action', 'Adventure', 'Free to Play', 'Indie']",LA Cops Soundtrack,"['Free to Play', 'Indie', 'Action', 'Adventure']",318490
"['Adventure', 'Indie', 'Strategy']",gravilon,"['Indie', 'Platformer', 'Adventure', 'Strategy', 'Puzzle', '2D', 'Difficult', 'Minimalist', 'Great Soundtrack', 'Anime', 'Singleplayer', 'Casual', 'Atmospheric', ""Shoot 'Em Up"", 'Arcade', 'Exploration', 'Comedy', 'Turn-Based', 'Fantasy', 'Classic']",355150
"['Adventure', 'Casual', 'Indie']",Jaques Roque,"['Adventure', 'Indie', 'Casual', 'Puzzle']",344960
"['Adventure', 'Casual', 'Indie', 'Simulation']",Grass Simulator,"['Indie', 'Casual', 'Walking Simulator', 'Memes', 'Simulation', 'First-Person', 'FPS', 'Adventure', 'Open World', 'Exploration', 'Sandbox', 'Satire', 'Parody', 'Comedy', 'Great Soundtrack', 'Relaxing', 'Illuminati', 'Atmospheric', 'Nudity', 'Funny']",331200
"['Casual', 'Indie', 'Simulation']",Grass Simulator - Soundtrack,"['Indie', 'Casual', 'Simulation']",341610
['Simulation'],Hawk for DCS World,['Simulation'],316962
"['Action', 'Adventure']",LEGO Batman 3: Beyond Gotham DLC: Heroines and Villainesses Character Pack,"['Action', 'Adventure', 'LEGO', 'Batman']",335800
